"id_user";"id_movie";"global";"rate"
"ur7810136";"tt6679794";7.0;8.0
"ur6772714";"tt6679794";7.0;8.0
"ur9253087";"tt6679794";7.0;8.0
"ur6816894";"tt6679794";7.0;8.0
"ur8567549";"tt6679794";7.0;8.0
"ur6754071";"tt6679794";7.0;8.0
"ur4169890";"tt6679794";7.0;8.0
"ur7107861";"tt6679794";7.0;8.0
"ur2372851";"tt6679794";7.0;8.0
"ur2832920";"tt6679794";7.0;8.0
"ur2473910";"tt6679794";7.0;8.0
"ur8020748";"tt6679794";7.0;8.0
"ur6340346";"tt6679794";7.0;8.0
"ur2217526";"tt6679794";7.0;8.0
"ur3693259";"tt6679794";7.0;8.0
"ur3067018";"tt6679794";7.0;8.0
"ur8737159";"tt6679794";7.0;8.0
"ur3386931";"tt6679794";7.0;8.0
"ur2266866";"tt6679794";7.0;8.0
"ur8255126";"tt6679794";7.0;8.0
"ur5184005";"tt6679794";7.0;8.0
"ur2190589";"tt6679794";7.0;8.0
b'ur6479841';b'tt5095030';7.1;4
b'ur6479841';b'tt2737304';6.6;6
b'ur6479841';b'tt6966692';8.3;8
b'ur6479841';b'tt1365519';6.3;3
b'ur6479841';b'tt2231461';6.1;7
b'ur6479841';b'tt4779682';5.7;5
b'ur6479841';b'tt6823368';6.9;10
b'ur6479841';b'tt4500922';6.2;5
b'ur6479841';b'tt4701182';6.9;2
b'ur6479841';b'tt1259528';7;7
b'ur6479841';b'tt1488606';6.5;8
b'ur6479841';b'tt4139588';6.3;10
b'ur6479841';b'tt1413492';6.6;7
b'ur6479841';b'tt6663582';6;3
b'ur6479841';"tt6679794";7.0;8.0
b'ur1296280';b'tt5104604';7.9;9
b'ur1296280';"tt6679794";7.0;8.0
"ur9624416";"tt2386490";7.7;9.0
"ur9737001";"tt2386490";7.7;9.0
"ur6091121";"tt2386490";7.7;9.0
"ur8810308";"tt2386490";7.7;9.0
"ur3929693";"tt2386490";7.7;9.0
"ur7104118";"tt2386490";7.7;9.0
b'ur9213994';b'tt1213641';7.4;8
b'ur9213994';b'tt6823368';6.9;10
b'ur9213994';b'tt7668870';7.7;9
b'ur9213994';b'tt1502407';6.7;8
b'ur9213994';b'tt0437086';7.6;9
b'ur9213994';b'tt4701182';6.9;2
b'ur9213994';b'tt6857112';7.4;7
b'ur9213994';b'tt1571234';6.2;6
b'ur9213994';b'tt4530422';6.7;9
b'ur9213994';b'tt6921996';6.2;9
b'ur9213994';"tt2386490";7.7;9.0
"ur8814769";"tt2386490";7.7;9.0
"ur5475740";"tt2386490";7.7;9.0
"ur9776997";"tt2386490";7.7;9.0
"ur9736580";"tt2386490";7.7;9.0
b'ur3805352';"tt2386490";7.7;9.0
"ur6996612";"tt2386490";7.7;9.0
"ur9571314";"tt2386490";7.7;9.0
"ur4062295";"tt2386490";7.7;9.0
"ur6299289";"tt2386490";7.7;9.0
"ur6985167";"tt2386490";7.7;9.0
"ur8771122";"tt2386490";7.7;9.0
b'ur5479849';b'tt2854926';6.6;8
b'ur5479849';"tt2386490";7.7;9.0
"ur9098921";"tt2386490";7.7;9.0
"ur9960225";"tt2386490";7.7;9.0
"ur9586625";"tt2386490";7.7;9.0
b'ur8878081';b'tt4154756';8.5;10
b'ur8878081';b'tt5463162';7.8;9
b'ur8878081';b'tt1270797';6.8;9
b'ur8878081';b'tt3778644';7;7
b'ur8878081';b'tt6966692';8.3;8
b'ur8878081';b'tt5104604';7.9;9
b'ur8878081';b'tt6823368';6.9;10
b'ur8878081';b'tt2531344';6.2;5
b'ur8878081';b'tt4530422';6.7;9
b'ur8878081';"tt2386490";7.7;9.0
"ur7590118";"tt2386490";7.7;9.0
"ur2460803";"tt2386490";7.7;9.0
"ur1061592";"tt4477536";4.5;1.0
"ur2559181";"tt4477536";4.5;1.0
"ur8533669";"tt4477536";4.5;1.0
"ur5746362";"tt4477536";4.5;1.0
"ur8543128";"tt4477536";4.5;1.0
"ur2722308";"tt4477536";4.5;1.0
"ur5486124";"tt4477536";4.5;1.0
"ur8554033";"tt4477536";4.5;1.0
"ur2332449";"tt4477536";4.5;1.0
"ur8532857";"tt4477536";4.5;1.0
"ur8538482";"tt4477536";4.5;1.0
b'ur1597790';b'tt2798920';6.9;8
b'ur1597790';"tt4477536";4.5;1.0
"ur8573170";"tt4477536";4.5;1.0
"ur5299346";"tt4477536";4.5;1.0
"ur6788162";"tt4477536";4.5;1.0
"ur5665913";"tt4477536";4.5;1.0
"ur8520466";"tt4477536";4.5;1.0
"ur3023028";"tt4477536";4.5;1.0
"ur8041707";"tt4477536";4.5;1.0
"ur9474577";"tt4477536";4.5;1.0
"ur3640443";"tt4477536";4.5;1.0
"ur6813726";"tt4477536";4.5;1.0
b'ur2055275';b'tt2854926';6.6;8
b'ur2055275';"tt4477536";4.5;1.0
"ur3246451";"tt4477536";4.5;1.0
"ur6878328";"tt4477536";4.5;1.0
"ur5526377";"tt7959026";7.1;10.0
b'ur3564718';"tt7959026";7.1;10.0
"ur6937695";"tt7959026";7.1;10.0
"ur8173015";"tt7959026";7.1;10.0
"ur7802780";"tt7959026";7.1;10.0
"ur8530038";"tt7959026";7.1;10.0
b'ur8593129';b'tt2531344';6.2;5
b'ur8593129';"tt7959026";7.1;10.0
"ur7999294";"tt7959026";7.1;10.0
"ur3716766";"tt7959026";7.1;10.0
b'ur8582141';"tt7959026";7.1;10.0
"ur8402228";"tt7959026";7.1;10.0
"ur9359310";"tt7959026";7.1;10.0
b'ur3951755';b'tt7349662';7.5;8
b'ur3951755';b'tt3766354';6.7;9
b'ur3951755';b'tt4575576';7.3;10
b'ur3951755';"tt7959026";7.1;10.0
"ur1863913";"tt7959026";7.1;10.0
"ur7644587";"tt7959026";7.1;10.0
"ur1143828";"tt7959026";7.1;10.0
"ur3523853";"tt7959026";7.1;10.0
"ur7918086";"tt7959026";7.1;10.0
b'ur7205152';b'tt5848272';7.1;5
b'ur7205152';"tt7959026";7.1;10.0
b'ur5769186';b'tt2231461';6.1;7
b'ur5769186';b'tt4218572';7;5
b'ur5769186';b'tt4560436';6.1;8
b'ur5769186';"tt7959026";7.1;10.0
"ur9782747";"tt7959026";7.1;10.0
"ur9398096";"tt7959026";7.1;10.0
"ur1007516";"tt7959026";7.1;10.0
b'ur4879578';"tt7959026";7.1;10.0
"ur7127535";"tt7959026";7.1;10.0
b'ur9588122';b'tt2873282';6.6;9
b'ur9588122';"tt3799232";6.2;8.0
"ur4783952";"tt3799232";6.2;8.0
"ur1001134";"tt3799232";6.2;8.0
"ur9859589";"tt3799232";6.2;8.0
"ur9683685";"tt3799232";6.2;8.0
"ur9827834";"tt3799232";6.2;8.0
"ur8117550";"tt3799232";6.2;8.0
"ur9624747";"tt3799232";6.2;8.0
"ur1002277";"tt3799232";6.2;8.0
"ur9715680";"tt3799232";6.2;8.0
"ur7278198";"tt3799232";6.2;8.0
"ur8934387";"tt3799232";6.2;8.0
"ur9719024";"tt3799232";6.2;8.0
"ur1008570";"tt3799232";6.2;8.0
"ur8692456";"tt3799232";6.2;8.0
"ur1000689";"tt3799232";6.2;8.0
"ur9242927";"tt3799232";6.2;8.0
"ur4715795";"tt3799232";6.2;8.0
"ur8840046";"tt3799232";6.2;8.0
"ur8524871";"tt3799232";6.2;8.0
"ur8850450";"tt3799232";6.2;8.0
"ur9838167";"tt3799232";6.2;8.0
"ur7005089";"tt3799232";6.2;8.0
"ur8840706";"tt3799232";6.2;8.0
"ur8855444";"tt3799232";6.2;8.0
"ur3893394";"tt6998518";6.6;9.0
"ur1948455";"tt6998518";6.6;9.0
"ur9542374";"tt6998518";6.6;9.0
"ur3680231";"tt6998518";6.6;9.0
b'ur0277234';b'tt7784604';7.3;10
b'ur0277234';b'tt5083738';7.7;7
b'ur0277234';b'tt7668870';7.7;9
b'ur0277234';"tt6998518";6.6;9.0
"ur6342806";"tt6998518";6.6;9.0
"ur6800125";"tt6998518";6.6;9.0
"ur6110291";"tt6998518";6.6;9.0
"ur3752146";"tt6998518";6.6;9.0
"ur8480342";"tt6998518";6.6;9.0
"ur3438968";"tt6998518";6.6;9.0
b'ur9500947';b'tt0448115';7.7;10
b'ur9500947';"tt6998518";6.6;9.0
"ur4751581";"tt6998518";6.6;9.0
"ur8104237";"tt6998518";6.6;9.0
"ur1833226";"tt6998518";6.6;9.0
"ur9330323";"tt6998518";6.6;9.0
"ur7583791";"tt6998518";6.6;9.0
"ur9260795";"tt6998518";6.6;9.0
b'ur1897065';b'tt5814060';5.4;3
b'ur1897065';b'tt1590193';6.3;6
b'ur1897065';b'tt6628394';7.1;8
b'ur1897065';b'tt1259528';7;7
b'ur1897065';b'tt4139588';6.3;10
b'ur1897065';b'tt4560436';6.1;8
b'ur1897065';b'tt2388771';6.5;10
b'ur1897065';"tt6998518";6.6;9.0
"ur4487051";"tt6998518";6.6;9.0
"ur7498154";"tt6998518";6.6;9.0
b'ur2012961';b'tt4530422';6.7;9
b'ur2012961';"tt6998518";6.6;9.0
b'ur2289545';b'tt2798920';6.9;8
b'ur2289545';"tt6998518";6.6;9.0
"ur8479398";"tt6998518";6.6;9.0
b'ur7802780';b'tt7959026';7.1;10
b'ur7802780';"tt6998518";6.6;9.0
b'ur6950892';b'tt6644200';7.6;6
b'ur6950892';b'tt5095030';7.1;4
b'ur6950892';"tt5726086";5.7;4.0
"ur2071230";"tt5726086";5.7;4.0
"ur8351034";"tt5726086";5.7;4.0
"ur7729397";"tt5726086";5.7;4.0
"ur2114807";"tt5726086";5.7;4.0
b'ur2341502';b'tt4779682';5.7;5
b'ur2341502';"tt5726086";5.7;4.0
b'ur6849139';b'tt1590193';6.3;6
b'ur6849139';"tt5726086";5.7;4.0
b'ur6510642';b'tt6823368';6.9;10
b'ur6510642';b'tt6628394';7.1;8
b'ur6510642';"tt5726086";5.7;4.0
b'ur1223025';b'tt1413492';6.6;7
b'ur1223025';"tt5726086";5.7;4.0
"ur4054751";"tt5726086";5.7;4.0
"ur1638547";"tt5726086";5.7;4.0
"ur8060667";"tt5726086";5.7;4.0
"ur6125359";"tt5726086";5.7;4.0
"ur6755349";"tt5726086";5.7;4.0
b'ur2488512';b'tt6644200';7.6;6
b'ur2488512';b'tt2231461';6.1;7
b'ur2488512';b'tt6499752';7.6;9
b'ur2488512';b'tt5052474';7.1;7
b'ur2488512';b'tt5814060';5.4;3
b'ur2488512';b'tt1590193';6.3;6
b'ur2488512';b'tt4701182';6.9;2
b'ur2488512';b'tt5758778';5.8;7
b'ur2488512';b'tt1259528';7;7
b'ur2488512';b'tt1571234';6.2;6
b'ur2488512';b'tt4139588';6.3;10
b'ur2488512';"tt5726086";5.7;4.0
"ur7801845";"tt5726086";5.7;4.0
"ur9735355";"tt5726086";5.7;4.0
"ur2351182";"tt5726086";5.7;4.0
"ur8197764";"tt5726086";5.7;4.0
"ur1930715";"tt5726086";5.7;4.0
"ur6559455";"tt5726086";5.7;4.0
"ur2385273";"tt5726086";5.7;4.0
"ur8399131";"tt5726086";5.7;4.0
"ur4736624";"tt5726086";5.7;4.0
"ur8051096";"tt5726086";5.7;4.0
"ur9009779";"tt5220122";6.3;10.0
"ur6900356";"tt5220122";6.3;10.0
"ur8963732";"tt5220122";6.3;10.0
"ur7435137";"tt5220122";6.3;10.0
b'ur1122618';"tt5220122";6.3;10.0
"ur7697737";"tt5220122";6.3;10.0
"ur9261402";"tt5220122";6.3;10.0
"ur3024547";"tt5220122";6.3;10.0
"ur6272210";"tt5220122";6.3;10.0
"ur9001401";"tt5220122";6.3;10.0
"ur7441905";"tt5220122";6.3;10.0
b'ur1257208';b'tt4633694';8.5;10
b'ur1257208';b'tt4575576';7.3;10
b'ur1257208';"tt5220122";6.3;10.0
"ur9002443";"tt5220122";6.3;10.0
"ur2246954";"tt5220122";6.3;10.0
b'ur2949688';b'tt6499752';7.6;9
b'ur2949688';b'tt7040874';6.9;6
b'ur2949688';b'tt6663582';6;3
b'ur2949688';"tt5220122";6.3;10.0
b'ur2488512';b'tt6644200';7.6;6
b'ur2488512';b'tt2231461';6.1;7
b'ur2488512';b'tt6499752';7.6;9
b'ur2488512';b'tt5052474';7.1;7
b'ur2488512';b'tt5814060';5.4;3
b'ur2488512';b'tt1590193';6.3;6
b'ur2488512';b'tt4701182';6.9;2
b'ur2488512';b'tt5758778';5.8;7
b'ur2488512';b'tt1259528';7;7
b'ur2488512';b'tt1571234';6.2;6
b'ur2488512';b'tt4139588';6.3;10
b'ur2488512';b'tt5726086';5.7;4
b'ur2488512';"tt5220122";6.3;10.0
"ur5639087";"tt5220122";6.3;10.0
"ur8993899";"tt5220122";6.3;10.0
b'ur4546131';b'tt4500922';6.2;5
b'ur4546131';"tt5220122";6.3;10.0
"ur2759453";"tt5220122";6.3;10.0
b'ur2745984';"tt5220122";6.3;10.0
"ur6888267";"tt5220122";6.3;10.0
"ur6660104";"tt5220122";6.3;10.0
"ur3920401";"tt5220122";6.3;10.0
"ur8941754";"tt5220122";6.3;10.0
"ur7789365";"tt6452574";8.0;8.0
"ur5042692";"tt6452574";8.0;8.0
"ur4286531";"tt6452574";8.0;8.0
"ur8965615";"tt6452574";8.0;8.0
"ur4447882";"tt6452574";8.0;8.0
"ur6064860";"tt6452574";8.0;8.0
"ur5046336";"tt6452574";8.0;8.0
"ur6999751";"tt6452574";8.0;8.0
"ur5395867";"tt6452574";8.0;8.0
"ur8916954";"tt6452574";8.0;8.0
"ur4304296";"tt6452574";8.0;8.0
"ur8840313";"tt6452574";8.0;8.0
"ur4530671";"tt6452574";8.0;8.0
"ur8290345";"tt6452574";8.0;8.0
"ur8970621";"tt6452574";8.0;8.0
"ur2286466";"tt6452574";8.0;8.0
b'ur0404897';"tt6452574";8.0;8.0
"ur6131831";"tt6452574";8.0;8.0
"ur5796472";"tt6452574";8.0;8.0
"ur2348644";"tt6452574";8.0;8.0
"ur3249611";"tt6452574";8.0;8.0
"ur9349335";"tt6452574";8.0;8.0
"ur8963166";"tt6452574";8.0;8.0
"ur3822301";"tt6452574";8.0;8.0
"ur2191927";"tt6452574";8.0;8.0
"ur9002677";"tt6133466";5.1;1.0
"ur2039720";"tt6133466";5.1;1.0
"ur8747573";"tt6133466";5.1;1.0
b'ur2339196';b'tt5164432';7.6;10
b'ur2339196';"tt6133466";5.1;1.0
"ur8969296";"tt6133466";5.1;1.0
"ur2632463";"tt6133466";5.1;1.0
b'ur4441148';"tt6133466";5.1;1.0
"ur2603060";"tt6133466";5.1;1.0
"ur8981317";"tt6133466";5.1;1.0
"ur8971687";"tt6133466";5.1;1.0
"ur7632622";"tt6133466";5.1;1.0
"ur3514406";"tt6133466";5.1;1.0
b'ur2324004';b'tt5164214';6.2;1
b'ur2324004';"tt6133466";5.1;1.0
"ur7409626";"tt6133466";5.1;1.0
"ur2196512";"tt6133466";5.1;1.0
"ur2058710";"tt6133466";5.1;1.0
"ur2689943";"tt6133466";5.1;1.0
"ur8972500";"tt6133466";5.1;1.0
"ur8775954";"tt6133466";5.1;1.0
"ur6471741";"tt6133466";5.1;1.0
"ur8979600";"tt6133466";5.1;1.0
"ur6456431";"tt6133466";5.1;1.0
"ur3921525";"tt6133466";5.1;1.0
"ur8901388";"tt6133466";5.1;1.0
b'ur6849139';b'tt1590193';6.3;6
b'ur6849139';b'tt5726086';5.7;4
b'ur6849139';"tt6133466";5.1;1.0
"ur9085003";"tt7014006";7.5;2.0
"ur5829292";"tt7014006";7.5;2.0
"ur8320858";"tt7014006";7.5;2.0
"ur3756972";"tt7014006";7.5;2.0
"ur7155913";"tt7014006";7.5;2.0
"ur5328565";"tt7014006";7.5;2.0
"ur0324559";"tt7014006";7.5;2.0
b'ur5366079';b'tt1677720';7.5;9
b'ur5366079';b'tt4912910';7.8;10
b'ur5366079';b'tt1213641';7.4;8
b'ur5366079';b'tt5052474';7.1;7
b'ur5366079';b'tt7668870';7.7;9
b'ur5366079';b'tt2854926';6.6;8
b'ur5366079';b'tt5758778';5.8;7
b'ur5366079';b'tt3846674';7.3;8
b'ur5366079';b'tt2531344';6.2;5
b'ur5366079';"tt7014006";7.5;2.0
b'ur2872312';"tt7014006";7.5;2.0
"ur9610556";"tt7014006";7.5;2.0
"ur3585948";"tt7014006";7.5;2.0
b'ur6634691';b'tt5814060';5.4;3
b'ur6634691';"tt7014006";7.5;2.0
"ur7183982";"tt7014006";7.5;2.0
b'ur2735813';"tt7014006";7.5;2.0
"ur6843791";"tt7014006";7.5;2.0
"ur6959582";"tt7014006";7.5;2.0
"ur8390821";"tt7014006";7.5;2.0
"ur1813150";"tt7014006";7.5;2.0
"ur5450379";"tt7014006";7.5;2.0
"ur7255603";"tt7014006";7.5;2.0
"ur1011062";"tt7014006";7.5;2.0
"ur1013860";"tt7014006";7.5;2.0
"ur6565593";"tt7014006";7.5;2.0
"ur9151891";"tt7014006";7.5;2.0
"ur9326728";"tt7014006";7.5;2.0
"ur1118772";"tt8108198";8.5;10.0
"ur6806339";"tt8108198";8.5;10.0
"ur5731981";"tt8108198";8.5;10.0
b'ur1897065';b'tt5814060';5.4;3
b'ur1897065';b'tt1590193';6.3;6
b'ur1897065';b'tt6628394';7.1;8
b'ur1897065';b'tt1259528';7;7
b'ur1897065';b'tt4139588';6.3;10
b'ur1897065';b'tt4560436';6.1;8
b'ur1897065';b'tt2388771';6.5;10
b'ur1897065';b'tt6998518';6.6;9
b'ur1897065';"tt8108198";8.5;10.0
"ur7602668";"tt8108198";8.5;10.0
"ur2309309";"tt8108198";8.5;10.0
"ur6705966";"tt8108198";8.5;10.0
"ur7307599";"tt8108198";8.5;10.0
"ur9035801";"tt8108198";8.5;10.0
"ur9316461";"tt8108198";8.5;10.0
"ur9489269";"tt8108198";8.5;10.0
"ur6518093";"tt8108198";8.5;10.0
"ur7646089";"tt8108198";8.5;10.0
"ur2356947";"tt8108198";8.5;10.0
"ur8549505";"tt8108198";8.5;10.0
"ur9351206";"tt8108198";8.5;10.0
"ur2405900";"tt8108198";8.5;10.0
"ur5785549";"tt8108198";8.5;10.0
"ur9350638";"tt8108198";8.5;10.0
"ur5656771";"tt8108198";8.5;10.0
"ur4272846";"tt8108198";8.5;10.0
"ur8207898";"tt8108198";8.5;10.0
"ur3546754";"tt8108198";8.5;10.0
"ur5461591";"tt8108198";8.5;10.0
"ur9159683";"tt8108198";8.5;10.0
"ur2849492";"tt5610554";7.0;9.0
b'ur0806494';b'tt7040874';6.9;6
b'ur0806494';b'tt4218572';7;5
b'ur0806494';b'tt1413492';6.6;7
b'ur0806494';b'tt5028340';7;10
b'ur0806494';b'tt2388771';6.5;10
b'ur0806494';"tt5610554";7.0;9.0
"ur3779597";"tt5610554";7.0;9.0
b'ur0277234';b'tt7784604';7.3;10
b'ur0277234';b'tt5083738';7.7;7
b'ur0277234';b'tt7668870';7.7;9
b'ur0277234';b'tt6998518';6.6;9
b'ur0277234';"tt5610554";7.0;9.0
"ur2389435";"tt5610554";7.0;9.0
"ur3559598";"tt5610554";7.0;9.0
b'ur4777374';b'tt7784604';7.3;10
b'ur4777374';"tt5610554";7.0;9.0
b'ur4062408';b'tt5758778';5.8;7
b'ur4062408';"tt5610554";7.0;9.0
b'ur2613818';"tt5610554";7.0;9.0
b'ur9112059';b'tt6644200';7.6;6
b'ur9112059';"tt5610554";7.0;9.0
b'ur1975219';b'tt2798920';6.9;8
b'ur1975219';b'tt4633694';8.5;10
b'ur1975219';b'tt6266538';7.2;9
b'ur1975219';"tt5610554";7.0;9.0
"ur6583818";"tt5610554";7.0;9.0
"ur8215888";"tt5610554";7.0;9.0
"ur2395305";"tt5610554";7.0;9.0
"ur5515730";"tt5610554";7.0;9.0
"ur7233033";"tt5610554";7.0;9.0
"ur2767381";"tt5610554";7.0;9.0
"ur9058291";"tt5610554";7.0;9.0
"ur1782594";"tt5610554";7.0;9.0
"ur9063862";"tt5610554";7.0;9.0
b'ur7510576';b'tt1571234';6.2;6
b'ur7510576';"tt5610554";7.0;9.0
"ur3642265";"tt5610554";7.0;9.0
"ur1676012";"tt5610554";7.0;9.0
"ur6946995";"tt5610554";7.0;9.0
"ur8765800";"tt5610554";7.0;9.0
b'ur9213994';b'tt1213641';7.4;8
b'ur9213994';b'tt6823368';6.9;10
b'ur9213994';b'tt7668870';7.7;9
b'ur9213994';b'tt1502407';6.7;8
b'ur9213994';b'tt0437086';7.6;9
b'ur9213994';b'tt4701182';6.9;2
b'ur9213994';b'tt6857112';7.4;7
b'ur9213994';b'tt1571234';6.2;6
b'ur9213994';b'tt4530422';6.7;9
b'ur9213994';b'tt6921996';6.2;9
b'ur9213994';b'tt2386490';7.7;9
b'ur9213994';"tt4244998";6.7;8.0
"ur4948638";"tt4244998";6.7;8.0
"ur2740171";"tt4244998";6.7;8.0
b'ur2483625';"tt4244998";6.7;8.0
"ur3150143";"tt4244998";6.7;8.0
"ur6303611";"tt4244998";6.7;8.0
"ur5424443";"tt4244998";6.7;8.0
"ur2471950";"tt4244998";6.7;8.0
b'ur8382275';b'tt5028340';7;10
b'ur8382275';"tt4244998";6.7;8.0
"ur7779489";"tt4244998";6.7;8.0
"ur5335896";"tt4244998";6.7;8.0
"ur4645244";"tt4244998";6.7;8.0
"ur8404220";"tt4244998";6.7;8.0
b'ur6479841';b'tt5095030';7.1;4
b'ur6479841';b'tt2737304';6.6;6
b'ur6479841';b'tt6966692';8.3;8
b'ur6479841';b'tt1365519';6.3;3
b'ur6479841';b'tt2231461';6.1;7
b'ur6479841';b'tt4779682';5.7;5
b'ur6479841';b'tt6823368';6.9;10
b'ur6479841';b'tt4500922';6.2;5
b'ur6479841';b'tt4701182';6.9;2
b'ur6479841';b'tt1259528';7;7
b'ur6479841';b'tt1488606';6.5;8
b'ur6479841';b'tt4139588';6.3;10
b'ur6479841';b'tt1413492';6.6;7
b'ur6479841';b'tt6663582';6;3
b'ur6479841';b'tt6679794';7;8
b'ur6479841';"tt4244998";6.7;8.0
"ur8737574";"tt4244998";6.7;8.0
"ur9180130";"tt4244998";6.7;8.0
"ur3210004";"tt4244998";6.7;8.0
"ur2486930";"tt4244998";6.7;8.0
"ur7560878";"tt4244998";6.7;8.0
b'ur3756972';b'tt7014006';7.5;2
b'ur3756972';"tt4244998";6.7;8.0
"ur7688817";"tt4244998";6.7;8.0
"ur8770690";"tt4244998";6.7;8.0
"ur9105135";"tt4244998";6.7;8.0
"ur8435080";"tt4244998";6.7;8.0
"ur6315458";"tt4244998";6.7;8.0
"ur3190176";"tt7401588";7.4;10.0
b'ur9213994';b'tt1213641';7.4;8
b'ur9213994';b'tt6823368';6.9;10
b'ur9213994';b'tt7668870';7.7;9
b'ur9213994';b'tt1502407';6.7;8
b'ur9213994';b'tt0437086';7.6;9
b'ur9213994';b'tt4701182';6.9;2
b'ur9213994';b'tt6857112';7.4;7
b'ur9213994';b'tt1571234';6.2;6
b'ur9213994';b'tt4530422';6.7;9
b'ur9213994';b'tt6921996';6.2;9
b'ur9213994';b'tt2386490';7.7;9
b'ur9213994';b'tt4244998';6.7;8
b'ur9213994';"tt7401588";7.4;10.0
"ur0266568";"tt7401588";7.4;10.0
"ur3794930";"tt7401588";7.4;10.0
"ur1001139";"tt7401588";7.4;10.0
"ur7836906";"tt7401588";7.4;10.0
"ur6521126";"tt7401588";7.4;10.0
"ur0321489";"tt7401588";7.4;10.0
"ur9527095";"tt7401588";7.4;10.0
"ur7410886";"tt7401588";7.4;10.0
"ur9573058";"tt7401588";7.4;10.0
"ur6923373";"tt7401588";7.4;10.0
"ur7900401";"tt7401588";7.4;10.0
b'ur6479841';b'tt5095030';7.1;4
b'ur6479841';b'tt2737304';6.6;6
b'ur6479841';b'tt6966692';8.3;8
b'ur6479841';b'tt1365519';6.3;3
b'ur6479841';b'tt2231461';6.1;7
b'ur6479841';b'tt4779682';5.7;5
b'ur6479841';b'tt6823368';6.9;10
b'ur6479841';b'tt4500922';6.2;5
b'ur6479841';b'tt4701182';6.9;2
b'ur6479841';b'tt1259528';7;7
b'ur6479841';b'tt1488606';6.5;8
b'ur6479841';b'tt4139588';6.3;10
b'ur6479841';b'tt1413492';6.6;7
b'ur6479841';b'tt6663582';6;3
b'ur6479841';b'tt6679794';7;8
b'ur6479841';b'tt4244998';6.7;8
b'ur6479841';"tt7401588";7.4;10.0
b'ur1897065';b'tt5814060';5.4;3
b'ur1897065';b'tt1590193';6.3;6
b'ur1897065';b'tt6628394';7.1;8
b'ur1897065';b'tt1259528';7;7
b'ur1897065';b'tt4139588';6.3;10
b'ur1897065';b'tt4560436';6.1;8
b'ur1897065';b'tt2388771';6.5;10
b'ur1897065';b'tt6998518';6.6;9
b'ur1897065';b'tt8108198';8.5;10
b'ur1897065';"tt7401588";7.4;10.0
"ur5190152";"tt7401588";7.4;10.0
b'ur3257585';b'tt1477834';7.2;6
b'ur3257585';b'tt3766354';6.7;9
b'ur3257585';"tt7401588";7.4;10.0
"ur5666481";"tt7401588";7.4;10.0
"ur3178383";"tt7401588";7.4;10.0
"ur1044159";"tt7401588";7.4;10.0
"ur3714976";"tt7401588";7.4;10.0
"ur8444079";"tt7401588";7.4;10.0
"ur1926849";"tt7401588";7.4;10.0
b'ur8478074';b'tt1571234';6.2;6
b'ur8478074';"tt7401588";7.4;10.0
"ur7645347";"tt7401588";7.4;10.0
b'ur6479841';b'tt5095030';7.1;4
b'ur6479841';b'tt2737304';6.6;6
b'ur6479841';b'tt6966692';8.3;8
b'ur6479841';b'tt1365519';6.3;3
b'ur6479841';b'tt2231461';6.1;7
b'ur6479841';b'tt4779682';5.7;5
b'ur6479841';b'tt6823368';6.9;10
b'ur6479841';b'tt4500922';6.2;5
b'ur6479841';b'tt4701182';6.9;2
b'ur6479841';b'tt1259528';7;7
b'ur6479841';b'tt1488606';6.5;8
b'ur6479841';b'tt4139588';6.3;10
b'ur6479841';b'tt1413492';6.6;7
b'ur6479841';b'tt6663582';6;3
b'ur6479841';b'tt6679794';7;8
b'ur6479841';b'tt4244998';6.7;8
b'ur6479841';b'tt7401588';7.4;10
b'ur6479841';"tt6791096";5.4;9.0
"ur4651377";"tt6791096";5.4;9.0
"ur5037550";"tt6791096";5.4;9.0
b'ur8878081';b'tt4154756';8.5;10
b'ur8878081';b'tt5463162';7.8;9
b'ur8878081';b'tt1270797';6.8;9
b'ur8878081';b'tt3778644';7;7
b'ur8878081';b'tt6966692';8.3;8
b'ur8878081';b'tt5104604';7.9;9
b'ur8878081';b'tt6823368';6.9;10
b'ur8878081';b'tt2531344';6.2;5
b'ur8878081';b'tt4530422';6.7;9
b'ur8878081';b'tt2386490';7.7;9
b'ur8878081';"tt6791096";5.4;9.0
"ur7967111";"tt6791096";5.4;9.0
"ur8761638";"tt6791096";5.4;9.0
"ur8087150";"tt6791096";5.4;9.0
"ur8812965";"tt6791096";5.4;9.0
"ur7569315";"tt6791096";5.4;9.0
"ur3874042";"tt6791096";5.4;9.0
"ur7484798";"tt6791096";5.4;9.0
"ur6079969";"tt6791096";5.4;9.0
"ur6136051";"tt6791096";5.4;9.0
"ur2850101";"tt6791096";5.4;9.0
"ur8753783";"tt6791096";5.4;9.0
"ur6821713";"tt6791096";5.4;9.0
"ur1312170";"tt6791096";5.4;9.0
"ur2514597";"tt6791096";5.4;9.0
"ur7209818";"tt6791096";5.4;9.0
b'ur2613818';b'tt5610554';7;9
b'ur2613818';"tt6791096";5.4;9.0
"ur8679825";"tt6791096";5.4;9.0
"ur4693550";"tt6791096";5.4;9.0
"ur8758864";"tt6791096";5.4;9.0
"ur6414351";"tt6791096";5.4;9.0
"ur1006767";"tt6791096";5.4;9.0
"ur1680265";"tt5688932";7.0;8.0
b'ur5366079';b'tt1677720';7.5;9
b'ur5366079';b'tt4912910';7.8;10
b'ur5366079';b'tt1213641';7.4;8
b'ur5366079';b'tt5052474';7.1;7
